movie_id,title,subtitle,year,rating,star_count,comment_count,comment,poster,user_avatar,user_name,rank
26277313,西游记之大圣归来,2015 / 中国大陆 / 剧情 动画 奇幻 / 田晓鹏 / 张磊 林子杰,2015,8.3,4.0,735884,认真做事的人，理应被嘉奖，更何况做的还真的挺好。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2255028780.jpg,https://img1.doubanio.com/icon/up66738259-9.jpg,大夫唐,6
1291578,冰川时代,2002 / 美国 / 喜剧 动画 冒险 / 卡洛斯·沙尔丹哈 克里斯·韦奇 / 雷·罗马诺 约翰·雷吉扎莫,2002,8.7,4.5,686427,这只松鼠才是角儿！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1910895719.jpg,https://img3.doubanio.com/icon/up2563179-153.jpg,王老虎,196
1291579,怪兽电力公司,2001 / 美国 / 喜剧 动画 儿童 奇幻 冒险 / 彼特·道格特 大卫·西尔弗曼 李·昂克里奇 / 约翰·古德曼 比利·克里斯托,2001,8.8,4.5,770191,那一声KITTY，软了我的眼泪。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2513247938.jpg,https://img3.doubanio.com/icon/up1222022-92.jpg,泪小鱼|念。,137
26374197,蜘蛛侠：平行宇宙,2018 / 美国 / 动作 科幻 动画 冒险 / 鲍勃·佩尔西凯蒂 彼得·拉姆齐 罗德尼·罗斯曼 / 沙梅克·摩尔 杰克·约翰逊,2018,8.6,4.5,757858,千万不要当蜘蛛侠的Uncle，会没命的。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2535851348.jpg,https://img3.doubanio.com/icon/up1916681-237.jpg,江湖遠人,243
10533913,头脑特工队,2015 / 美国 / 喜剧 动画 冒险 / 彼特·道格特 罗纳尔多·德尔·卡门 / 艾米·波勒 菲利丝·史密斯,2015,8.8,4.5,804993,愿我们都不用长大 每一座城堡都能永远存在,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2874927470.jpg,https://img1.doubanio.com/icon/up4029129-19.jpg,跳核桃！,115
1783457,功夫熊猫,2008 / 美国 / 喜剧 动作 动画 冒险 / 马克·奥斯本 约翰·斯蒂文森 / 杰克·布莱克 达斯汀·霍夫曼,2008,8.3,4.0,642112,可恨国人拍不出这样的动画片！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1597238857.jpg,https://img1.doubanio.com/icon/up1715179-89.jpg,鱼·无,19
1297359,幽灵公主,1997 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 松田洋治 石田百合子,1997,8.9,4.5,668582,宫骑骏就是个生态环保大师啊。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2920895053.jpg,https://img9.doubanio.com/icon/up1365397-136.jpg,A-sun*,102
1959877,崖上的波妞,2008 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 神月柚莉爱 土井洋辉,2008,8.6,4.5,576135,好可爱啊，可爱的波妞，懂爱的宗介,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2627847859.jpg,https://img9.doubanio.com/icon/up2093566-194.jpg,海心,226
1307811,魔女宅急便,1989 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 高山南 佐久间玲,1989,8.7,4.5,525195,宫崎骏的电影总让人感觉世界是美好的，阳光明媚的,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p456676352.jpg,https://img9.doubanio.com/icon/up1699417-126.jpg,N,197
25907124,姜子牙,2020 / 中国大陆 / 剧情 动画 奇幻 / 程腾 李炜 / 郑希 杨凝,2020,6.6,3.5,634781,听导演专访本片是删减后的次成品，想阐释的主题是神需被贬入凡间以人的视角经历苍生，才能明白苍生。此片本质上已是成人动画，甚至有点暗黑恐怖元素。剧本确实与主题撕裂，不知道是否是时长阉割妥协于资本排片的缘故，有种商业与文艺片之间强行掺杂的模糊感！但片中那些对生灵与普罗大众的悲悯情节着实升华了此片的立意！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2621219978.jpg,https://img1.doubanio.com/icon/up68632569-9.jpg,29,2
2043546,秒速5厘米,2007 / 日本 / 剧情 爱情 动画 / 新海诚 / 水桥研二 近藤好美,2007,8.3,4.0,618650,每一帧都细到能截下做桌面TAT,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p982896012.jpg,https://img9.doubanio.com/icon/up1760143-155.jpg,结崎枣,19
5989818,萤火之森,2011 / 日本 / 剧情 爱情 动画 奇幻 / 大森贵弘 / 佐仓绫音 内山昂辉,2011,8.8,4.5,611050,妖怪有颜就是治愈片 妖怪没有颜就是恐怖片,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1675053073.jpg,https://img1.doubanio.com/icon/up3516274-528.jpg,和也也也也也n,151
26709258,罗小黑战记,2019 / 中国大陆 / 动作 动画 奇幻 / 木头 / 山新 郝祥海,2019,8.0,4.0,632148,“不必问我，你可以有自己的答案。”,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2568288336.jpg,https://img9.doubanio.com/icon/up123252113-6.jpg,李干嘛鸭,10
1858711,玩具总动员3,2010 / 美国 / 喜剧 动画 奇幻 冒险 / 李·昂克里奇 / 汤姆·汉克斯 蒂姆·艾伦,2010,8.9,4.5,592554,让我笑已经够了，居然还能让我哭，nice job！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1283675359.jpg,https://img1.doubanio.com/icon/up3418993-68.jpg,山人阿苍苍,132
4915857,神偷奶爸2,2013 / 美国 法国 日本 / 喜剧 动画 冒险 / 皮埃尔·柯芬 克里斯·雷纳德 / 史蒂夫·卡瑞尔 克里斯汀·韦格,2013,8.1,4.0,475032,对小黄人有这深刻的映像，萌化我了，好喜欢。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2164225595.jpg,https://img3.doubanio.com/icon/up166218434-3.jpg,梦询,18
6534248,无敌破坏王,2012 / 美国 / 喜剧 动画 奇幻 冒险 / 瑞奇·摩尔 / 约翰·C·赖利 萨拉·西尔弗曼,2012,8.7,4.5,612598,给我一瓶可乐 + 一包曼妥思 我能拯救全世界！！！！,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1735642656.jpg,https://img9.doubanio.com/icon/up54173702-645.jpg,psycho DC,190
4202302,借东西的小人阿莉埃蒂,2010 / 日本 / 动画 奇幻 冒险 / 米林宏昌 / 志田未来 神木隆之介,2010,8.9,4.5,627416,能赠予你的临别礼物，不过是一块小小的方糖。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p617533616.jpg,https://img3.doubanio.com/icon/up16249062-812.jpg,岛上的夏奈,118
1418019,大闹天宫,1961 / 中国大陆 / 剧情 动画 奇幻 古装 / 万籁鸣 / 邱岳峰 富润生,1961,9.4,4.5,507785,向中国早期的动画制作人员致敬！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2184505167.jpg,https://img1.doubanio.com/icon/up1577739-80.jpg,战国客,53
26884354,狮子王,2019 / 美国 / 剧情 动画 冒险 / 乔恩·费儒 / 唐纳德·格洛弗 阿尔法·伍达德,2019,7.2,3.5,382049,开场的第一个镜头第一段BGM就会被戳到，相信我！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2549283092.jpg,https://img1.doubanio.com/icon/up1435494-370.jpg,violet hill,10
36035676,长安三万里,2023 / 中国大陆 / 动画 历史 / 谢君伟 邹靖 / 杨天翔 凌振赫,2023,8.3,4.0,738428,那些年少时囫囵吞下的词句，却在某时某刻击中了你。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2893820209.jpg,https://img3.doubanio.com/icon/up185112759-3.jpg,苍月落西林,7
11589036,功夫熊猫3,2016 / 美国 中国大陆 / 喜剧 动作 动画 冒险 / 吕寅荣 亚历山德罗·卡罗尼 / 杰克·布莱克 布莱恩·克兰斯顿,2016,7.8,4.0,400670,嗯哼  就是比国产的什么大圣归来好看 ,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2265177361.jpg,https://img1.doubanio.com/icon/up59237362-8.jpg,羚羊的灵魂,6
3233635,功夫熊猫2,2011 / 美国 / 喜剧 动作 动画 冒险 / 吕寅荣 / 杰克·布莱克 安吉丽娜·朱莉,2011,8.1,4.0,485865,哈哈哈哈 他爸爸居然是只熊猫....,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p877183898.jpg,https://img9.doubanio.com/icon/up2072014-35.jpg,石家宝,2
25812712,神偷奶爸3,2017 / 美国 / 喜剧 动画 冒险 / 凯尔·巴尔达 皮埃尔·柯芬 埃里克·吉隆 / 史蒂夫·卡瑞尔 克里斯汀·韦格,2017,6.8,3.5,288853,Mel的监狱回忆我简直要哭了呢。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2469070974.jpg,https://img9.doubanio.com/icon/up1998052-305.jpg,Mona Lishark,
1291575,玩具总动员,1995 / 美国 / 喜剧 动画 家庭 / 约翰·拉塞特 / 汤姆·汉克斯 蒂姆·艾伦,1995,8.6,4.5,429446,原来都是95年的事儿了,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2565956404.jpg,https://img1.doubanio.com/icon/up1917438-180.jpg,Doublebitch,11
1291585,风之谷,1984 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 岛本须美 松田洋治,1984,8.9,4.5,393843,宫崎骏的主角为什么都是女生==,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1917567652.jpg,https://img3.doubanio.com/icon/up1004613-633.jpg,蕊蕊,184
26817136,疯狂动物城2,2025 / 美国 / 喜剧 动画 悬疑 犯罪 冒险 / 杰拉德·布什 拜伦·霍华德 / 金妮弗·古德温 杰森·贝特曼,2025,8.3,4.0,746871,结尾蹦出五月天的歌是怎么回事？,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2926605350.jpg,https://img3.doubanio.com/icon/up264319190-3.jpg,笑谈后现代,18
25887288,冰雪奇缘2,2019 / 美国 / 喜剧 动画 歌舞 冒险 / 克里斯·巴克 珍妮弗·李 / 克里斯汀·贝尔 伊迪娜·门泽尔,2019,7.0,3.5,420735,骑白马来接你的不是王子，是你姐姐。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2572847101.jpg,https://img9.doubanio.com/icon/up3204545-6.jpg,河淼,40
1291586,海底总动员,2003 / 美国 澳大利亚 / 喜剧 动画 冒险 / 安德鲁·斯坦顿 李·昂克里奇 / 艾伯特·布鲁克斯 艾伦·德杰尼勒斯,2003,8.5,4.5,429775,尼莫有个好爸爸。。。。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1755893801.jpg,https://img2.doubanio.com/icon/up1972115-11.jpg,Ruby超人小姐,8
20438964,无敌破坏王2：大闹互联网,2018 / 美国 / 喜剧 动画 奇幻 冒险 / 菲尔·约翰斯顿 瑞奇·摩尔 / 约翰·C·赖利 萨拉·西尔弗曼,2018,8.0,4.0,419315,女朋友爱上女人了，直男只能放手。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2523931173.jpg,https://img9.doubanio.com/icon/up1181949-144.jpg,傻乐的猫,2
1297052,侧耳倾听,1995 / 日本 / 剧情 爱情 动画 / 近藤喜文 / 本名阳子 小林桂树,1995,8.9,4.5,520528,我爱死青涩的恋爱的感觉了~~~~~,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p456692072.jpg,https://img9.doubanio.com/icon/up1345979-205.jpg,崇子,141
30402296,天气之子,2019 / 日本 / 爱情 动画 奇幻 / 新海诚 / 醍醐虎汰朗 森七菜,2019,7.0,3.5,471176,希望今年能和自己爱的人看到圆满的结局,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2558022335.jpg,https://img3.doubanio.com/icon/up162109396-2.jpg,Harry Cang,2
1865703,红辣椒,2006 / 日本 / 科幻 动画 悬疑 惊悚 / 今敏 / 林原惠美 江守彻,2006,9.0,4.5,568598,极其喜欢游行部分的画面和音乐，虽然满诡异的，呵呵,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2794776839.jpg,https://img3.doubanio.com/icon/up1043408-13.jpg,布宜諾斯,98
26835471,大侦探皮卡丘,2019 / 美国 日本 英国 加拿大 / 喜剧 动画 奇幻 冒险 / 罗伯·莱特曼 / 瑞安·雷诺兹 贾斯蒂斯·史密斯,2019,6.4,3.0,390756,可爱可爱！皮卡丘不会说话之后可爱多了！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2909216683.jpg,https://img2.doubanio.com/icon/up47254440-81.jpg,红豆♥,
11624706,小黄人大眼萌,2015 / 美国 / 喜剧 动画 / 凯尔·巴尔达 皮埃尔·柯芬 / 桑德拉·布洛克 乔恩·哈姆,2015,7.8,4.0,331023,巴拿拿～ ٩(ˊᗜˋ*)و,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2265761240.jpg,https://img3.doubanio.com/icon/up3513336-42.jpg,mona其实在阴笑,
1293318,萤火虫之墓,1988 / 日本 / 剧情 动画 战争 / 高畑勋 / 辰己努 白石绫乃,1988,8.7,4.5,438185,我发誓我再不敢看第二遍,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2237136718.jpg,https://img9.doubanio.com/icon/up1043455-216.jpg,P,8
1793491,美食总动员,2007 / 美国 / 喜剧 动画 奇幻 / 布拉德·伯德 简·皮克瓦 / 帕顿·奥斯瓦尔特 伊安·霍姆,2007,8.6,4.5,447862,不要看国语  可怕的夫妻肺片和群英荟萃！,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p465604496.jpg,https://img3.doubanio.com/icon/up2704850-13.jpg,杨迪,10
20645098,小王子,2015 / 法国 / 动画 奇幻 / 马克·奥斯本 / 杰夫·布里吉斯 麦肯吉·弗依,2015,8.4,4.0,358489,在电影院看哭,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2922618792.jpg,https://img3.doubanio.com/icon/up44636465-7.jpg,Laisses tomber,3
36438475,浪浪山小妖怪,2025 / 中国大陆 / 剧情 喜剧 动画 奇幻 / 於水 / 陈子平 路扬,2025,8.5,4.5,655208,不知道为啥看到话唠变得沉默有点儿莫名伤心…,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2923770138.jpg,https://img1.doubanio.com/icon/up1841712-610.jpg,Hey Johnny,5
35144311,雄狮少年,2021 / 中国大陆 / 剧情 喜剧 动画 / 孙海鹏 / 李昕 陈业雄,2021,8.3,4.0,577952,雄狮不会在意自己眼睛的大小。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2702755317.jpg,https://img3.doubanio.com/icon/up51790180-2.jpg,边喝芬达边洗澡,8
19899707,驯龙高手3,2019 / 美国 / 动画 奇幻 冒险 / 迪恩·戴布洛伊 / 杰伊·巴鲁切尔 亚美莉卡·费雷拉,2019,7.4,3.5,296412,这对小可爱叫黑白双煞吗？,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2546335362.jpg,https://img3.doubanio.com/icon/up164399033-2.jpg,David,27
3789848,怪兽大学,2013 / 美国 / 喜剧 动画 冒险 / 丹·斯坎隆 / 比利·克里斯托 约翰·古德曼,2013,8.3,4.0,410770,年度最佳动画，像极了我的大一freshman 生活,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1896375401.jpg,https://img3.doubanio.com/icon/up48138714-13.jpg,Sammy,12
1309060,僵尸新娘,2005 / 美国 英国 / 剧情 动画 奇幻 / 蒂姆·波顿 迈克·约翰逊 / 约翰尼·德普 海伦娜·伯翰·卡特,2005,8.3,4.0,403082,结局美好的阴暗童话,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p735361409.jpg,https://img9.doubanio.com/icon/up1460785-214.jpg,Zuschauerin,9
30435124,白蛇2：青蛇劫起,2021 / 中国大陆 / 动画 奇幻 冒险 / 黄家康 / 唐小喜 张福正,2021,6.8,3.5,422694,今年看过的第一部感觉没有被背叛的片子,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2655030796.jpg,https://img9.doubanio.com/icon/up169881975-5.jpg,孑,19
3072124,玛丽和麦克斯,2009 / 澳大利亚 美国 / 剧情 喜剧 动画 / 亚当·艾略特 / 托妮·科莱特 菲利普·塞默·霍夫曼,2009,9.0,4.5,470836,伤心电影，好电影。结尾告诉我们，网友见面要早。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2923412445.jpg,https://img1.doubanio.com/icon/up1000001-30.jpg,阿北,153
4824512,驯龙高手2,2014 / 美国 / 动画 奇幻 冒险 / 迪恩·戴布洛伊 / 杰伊·巴鲁切尔 凯特·布兰切特,2014,8.1,4.0,337659,我只喜欢无牙和黑羊,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2192713707.jpg,https://img1.doubanio.com/icon/up1436137-170.jpg,左茶,5
6791750,起风了,2013 / 日本 / 剧情 爱情 动画 / 宫崎骏 / 庵野秀明 泷本美织,2013,8.2,4.0,282257,宫崎骏没有转向，这是反战作品,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1998028598.jpg,https://img3.doubanio.com/icon/up57916910-2.jpg,凤凰院,12
6850547,玩具总动员4,2019 / 美国 / 喜剧 动画 奇幻 / 乔什·库雷 / 汤姆·汉克斯 蒂姆·艾伦,2019,8.5,4.5,374370,一个断手 一个失声（身） 这不就是《神雕侠侣》吗,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2551222752.jpg,https://img2.doubanio.com/icon/up42174843-51.jpg,哪吒男,9
26811587,大护法,2017 / 中国大陆 / 喜剧 动画 奇幻 冒险 / 不思凡 / 小连杀 图特哈蒙,2017,7.8,4.0,378258,"如果是在国外上，给4星。
在此时此地的我国，给5星。",https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2490948849.jpg,https://img3.doubanio.com/icon/up3097573-22.jpg,梧桐的腰,15
26649682,深海,2023 / 中国大陆 / 动画 奇幻 / 田晓鹏 / 苏鑫 王亭文,2023,7.3,3.5,496679,比深海饭店不存在更让人难过的，是南河曾存在,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885941329.jpg,https://img1.doubanio.com/icon/up175516883-8.jpg,Devileath,17
1937946,穿越时空的少女,2006 / 日本 / 剧情 爱情 科幻 动画 / 细田守 / 仲里依纱 石田卓也,2006,8.6,4.5,430514,她有一条神奇的永远不会走光的短裙!,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2916690139.jpg,https://img9.doubanio.com/icon/up1074038-144.jpg,它它爱妮鸡,17
26340419,帕丁顿熊2,2017 / 英国 法国 美国 / 喜剧 动画 家庭 / 保罗·金 / 本·卫肖 休·格兰特,2017,8.0,4.0,293539,休·格兰特，英伦蔡国庆。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2506466229.jpg,https://img9.doubanio.com/icon/up1998052-305.jpg,Mona Lishark,9
21817627,爱宠大机密,2016 / 美国 / 喜剧 动画 / 克里斯·雷纳德 亚罗·切尼 / 路易·C·K 艾瑞克·斯通斯崔特,2016,7.8,4.0,325529,一部卡通片里居然死了一条蛇，太残暴了！,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2363369616.jpg,https://img3.doubanio.com/icon/up3065569-213.jpg,h,
25849049,超人总动员2,2018 / 美国 / 喜剧 动作 动画 冒险 / 布拉德·伯德 / 格雷格·T·尼尔森 霍利·亨特,2018,7.8,4.0,285764,你看，带娃是超人都解决不了的难题。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2538297752.jpg,https://img3.doubanio.com/icon/up1553180-97.jpg,mumudancing,15
35371261,铃芽之旅,2022 / 日本 / 爱情 动画 奇幻 / 新海诚 / 原菜乃华 松村北斗,2022,7.2,3.5,502035,旅途和废墟 所有情感中只有爱情最无聊,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2887641712.jpg,https://img3.doubanio.com/icon/up198568275-113.jpg,巧克力当烟抽,27
30391186,蜘蛛侠：纵横宇宙,2023 / 美国 / 喜剧 动作 科幻 动画 奇幻 冒险 / 乔伊姆·多斯·桑托斯 凯普·鲍尔斯 贾斯汀·汤普森 / 沙梅克·摩尔 海莉·斯坦菲尔德,2023,8.5,4.5,507781,反派原型是翟天临吗？一个要破坏织网的博士,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2892315297.jpg,https://img3.doubanio.com/icon/up132724872-3.jpg,杜皮,20
1291574,玩具总动员2,1999 / 美国 / 喜剧 动画 奇幻 冒险 / 约翰·拉塞特 艾什·布兰农 李·昂克里奇 / 汤姆·汉克斯 蒂姆·艾伦,1999,8.5,4.5,290060,从床底翻出一大堆的蒙灰的玩具，跟它们说对不起。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1283688673.jpg,https://img9.doubanio.com/icon/up1541314-465.jpg,HalloZen,14
1291577,超人总动员,2004 / 美国 / 喜剧 动作 动画 冒险 / 布拉德·伯德 / 格雷格·T·尼尔森 霍利·亨特,2004,8.2,4.0,332565,超人一家未遂的市井生活,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2167017148.jpg,https://img2.doubanio.com/icon/up1043499-101.jpg,Kaito,13
20470074,言叶之庭,2013 / 日本 / 爱情 动画 / 新海诚 / 入野自由 花泽香菜,2013,8.3,4.0,370916,又可以换桌面了,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1958733032.jpg,https://img9.doubanio.com/icon/up35745014-35.jpg,Luka,
26925611,你想活出怎样的人生,2023 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 山时聪真 菅田将晖,2023,7.5,4.0,448631,谁懂啊 那堆绿鸟出现的时候我以为多邻国来催命了🥹,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2906527755.jpg,https://img9.doubanio.com/icon/up150274303-14.jpg,moonpie,4
3075287,源代码,2011 / 美国 加拿大 / 科幻 悬疑 惊悚 / 邓肯·琼斯 / 杰克·吉伦哈尔 维拉·法米加,2011,8.6,4.5,926891,平行世界理论一定是真的，我坚定不移的相信着,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p988260245.jpg,https://img3.doubanio.com/icon/up1016278-17.jpg,seren,204
1297192,致命ID,2003 / 美国 / 剧情 悬疑 惊悚 / 詹姆斯·曼高德 / 约翰·库萨克 雷·利奥塔,2003,8.9,4.5,946605,救命啊，金牛座遭遇大屠杀...,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2558364386.jpg,https://img9.doubanio.com/icon/up1125189-195.jpg,树木希凉,93
35660795,消失的她,2022 / 中国大陆 / 悬疑 犯罪 / 崔睿 刘翔 / 朱一龙 倪妮,2022,6.2,3.0,990002,建议情人节档安排上，更适合情侣宝宝的好电影❤️,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2893270877.jpg,https://img3.doubanio.com/icon/up192992585-3.jpg,orangesavage,5
24719063,烈日灼心,2015 / 中国大陆 / 剧情 悬疑 犯罪 / 曹保平 / 邓超 段奕宏,2015,8.3,4.0,769406,广电总局翻身之作,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2262236348.jpg,https://img3.doubanio.com/icon/up2370331-7.jpg,blue三点,3
6517421,惊天魔盗团,2013 / 美国 法国 / 剧情 悬疑 犯罪 / 路易斯·莱特里尔 / 杰西·艾森伯格 艾拉·菲舍尔,2013,7.8,4.0,630073,肖申克前传,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2151336415.jpg,https://img3.doubanio.com/icon/up3610322-427.jpg,万峰,18
30318116,利刃出鞘,2019 / 美国 / 剧情 喜剧 悬疑 犯罪 / 莱恩·约翰逊 / 丹尼尔·克雷格 安娜·德·阿玛斯,2019,8.1,4.0,888696,猝不及防地cue了baby driver！？,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2574172427.jpg,https://img2.doubanio.com/icon/up1043499-101.jpg,Kaito,6
35422807,扬名立万,2021 / 中国大陆 / 剧情 喜剧 悬疑 / 刘循子墨 / 尹正 邓家佳,2021,7.4,3.5,858798,十个项目九个凉，商业投资很正常。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2881817779.jpg,https://img1.doubanio.com/icon/up187397902-10.jpg,拣尽寒枝,9
1300299,杀人回忆,2003 / 韩国 / 剧情 动作 悬疑 惊悚 犯罪 / 奉俊昊 / 宋康昊 金相庆,2003,8.9,4.5,835363,嗨凶手，你也在看这部片吗？送给你的，杀人回忆,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1633113220.jpg,https://img3.doubanio.com/icon/up1125289-57.jpg,狮子人,92
32493124,悬崖之上,2021 / 中国大陆 中国香港 / 剧情 动作 悬疑 / 张艺谋 / 张译 于和伟,2021,7.3,3.5,822159,小兰车站开枪都没人听见真的说不过去啦！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2638045698.jpg,https://img2.doubanio.com/icon/up48528566-11.jpg,赵敏🤤,11
21360417,恐怖直播,2013 / 韩国 / 剧情 悬疑 犯罪 / 金秉祐 / 河正宇 李璟荣,2013,8.7,4.5,728670,一部戾气如此深重的影片，注定能在我朝获取广泛共鸣。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2016930906.jpg,https://img9.doubanio.com/icon/up1121362-5.jpg,柏林苍穹下,167
4268598,告白,2010 / 日本 / 剧情 悬疑 / 中岛哲也 / 松隆子 冈田将生,2010,8.8,4.5,744028,这片告诉我们，正太与萝莉都是斗不过御姐的……,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p689520756.jpg,https://img9.doubanio.com/icon/up1519812-105.jpg,Dulcixote,152
1304447,记忆碎片,2000 / 美国 / 剧情 悬疑 惊悚 犯罪 / 克里斯托弗·诺兰 / 盖·皮尔斯 凯瑞-安·莫斯,2000,8.7,4.5,669364,"不错,一开始我还以为家里的DVD坏了,怎么倒着放的",https://img3.doubanio.com/view/photo/m_ratio_poster/public/p641688453.jpg,https://img2.doubanio.com/icon/u1856606-1.jpg,小豆子,188
1900841,窃听风暴,2006 / 德国 / 剧情 悬疑 / 弗洛里安·亨克尔·冯·多纳斯马尔克 / 乌尔里希·穆埃 马蒂娜·格德克,2006,9.2,4.5,630448,国安局血的教训：千万别请文艺青年做秘密警察～,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1808872109.jpg,https://img1.doubanio.com/icon/up1022068-100.jpg,林小熏,69
1296141,控方证人,1957 / 美国 / 剧情 悬疑 惊悚 犯罪 / 比利·怀尔德 / 泰隆·鲍华 玛琳·黛德丽,1957,9.6,5.0,737536,男人贪心，女人贪爱,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2927451337.jpg,https://img9.doubanio.com/icon/up1552466-214.jpg,沉歌,19
25807345,彗星来的那一夜,2013 / 美国 英国 / 科幻 悬疑 惊悚 / 詹姆斯·沃德·布柯特 / 艾米丽·芭尔多尼 莫瑞·史特林,2013,8.6,4.5,685601,遇到停电这种事难道不该马上洗洗睡吗,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2187896734.jpg,https://img3.doubanio.com/icon/up1665693-372.jpg,Jin,230
1417598,电锯惊魂,2004 / 美国 / 悬疑 惊悚 恐怖 / 温子仁 / 雷·沃纳尔 加利·艾尔维斯,2004,8.7,4.5,613482,为嘛医生不用锯子够手机？,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p726839485.jpg,https://img3.doubanio.com/icon/up1918445-103.jpg,青菜萝卜和豆腐,173
1297630,第六感,1999 / 美国 / 剧情 悬疑 惊悚 / M·奈特·沙马兰 / 布鲁斯·威利斯 海利·乔·奥斯蒙,1999,8.9,4.5,636791,看到最后眼泪哗哗。。的惊悚片。。。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2220184425.jpg,https://img1.doubanio.com/icon/up1999864-20.jpg,九尾黑猫,109
35372742,无名,2023 / 中国大陆 / 剧情 悬疑 历史 / 程耳 / 梁朝伟 王一博,2023,6.6,3.5,780127,重生之易先生审王佳芝,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2923651715.jpg,https://img1.doubanio.com/icon/up2228795-9.jpg,阝女,2
